Method,Parcellation,Density,Feature,Region,Control_normalized,Gifted_normalized,Diff_gifted_minus_controls
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiorparietal_part3,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiorparietal_part4,0.0,0.7088357737233925,0.7088357737233925
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiorparietal_part5,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiorparietal_part6,0.0,0.34241014748918996,0.34241014748918996
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiorparietal_part7,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiorparietal_part8,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiorparietal_part9,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiortemporal_part1,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiortemporal_part2,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiortemporal_part3,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiortemporal_part4,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiortemporal_part5,0.45033679156221246,0.5516406532340603,0.10130386167184785
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiortemporal_part6,0.643306753398454,0.5491519940934864,-0.09415475930496764
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiortemporal_part7,0.4501430749427098,0.5315735209985459,0.08143044605583616
maxSW,500.aparc,0.03,Participation Coefficient,lh_supramarginal_part1,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,lh_supramarginal_part2,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,lh_supramarginal_part3,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,lh_supramarginal_part4,0.0,0.6299477102004842,0.6299477102004842
maxSW,500.aparc,0.03,Participation Coefficient,lh_supramarginal_part5,0.0,0.5945324182541675,0.5945324182541675
maxSW,500.aparc,0.03,Participation Coefficient,lh_supramarginal_part6,0.7482726301183804,0.8420704230914826,0.0937977929731022
maxSW,500.aparc,0.03,Participation Coefficient,lh_supramarginal_part7,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,lh_temporalpole_part1,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,lh_transversetemporal_part1,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_bankssts_part1,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_bankssts_part2,0.0,0.1393066153341004,0.1393066153341004
maxSW,500.aparc,0.03,Participation Coefficient,rh_caudalanteriorcingulate_part1,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_caudalmiddlefrontal_part1,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_caudalmiddlefrontal_part2,0.7737293710828179,0.8964617453859622,0.12273237430314432
maxSW,500.aparc,0.03,Participation Coefficient,rh_caudalmiddlefrontal_part3,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_caudalmiddlefrontal_part4,0.0,0.9598533767005912,0.9598533767005912
maxSW,500.aparc,0.03,Participation Coefficient,rh_cuneus_part1,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_cuneus_part2,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_cuneus_part3,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_entorhinal_part1,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_frontalpole_part1,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_fusiform_part1,0.09493443578035288,0.2397090246772083,0.14477458889685543
maxSW,500.aparc,0.03,Participation Coefficient,rh_fusiform_part2,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_fusiform_part3,0.9497357167253337,0.6876269834479614,-0.2621087332773724
maxSW,500.aparc,0.03,Participation Coefficient,rh_fusiform_part4,0.5408103776428037,0.4673445184949505,-0.0734658591478532
